Client_ID,Investment_Type,Amount,Returns,Risk_Level
6511,Stock,322.69000244140625,10.561660108435875,High
6512,Stock,317.7200012207031,9.413591729376092,High
6513,Stock,328.8500061035156,11.104366842393416,High
6514,Stock,325.44000244140625,11.636844200075833,High
6515,Stock,324.1600036621094,10.98057362613665,High
6516,Stock,323.04998779296875,12.002116948272208,High
6517,Stock,324.0,11.12250578778751,High
6518,Stock,323.3500061035156,11.072774848308638,High
6519,Stock,322.9700012207031,9.404429093229991,High
6520,Stock,328.7900085449219,11.487052339602316,High
6521,Stock,329.94000244140625,11.529735901406713,High
6522,Stock,324.17999267578125,10.973851376296686,High
6523,Stock,326.1499938964844,9.094640539768879,High
6524,Stock,334.5400085449219,10.84336435716006,High
6525,Stock,338.6199951171875,10.962806024246632,High
6526,Stock,336.6000061035156,10.050115530725945,High
6527,Stock,329.3500061035156,11.316886732628005,High
6528,Stock,327.5599975585937,9.592442394845316,High
6529,Stock,330.2900085449219,11.982130359764277,High
6530,Stock,330.7200012207031,9.319364196398192,High
6531,Stock,340.8900146484375,11.313199277249915,High
6532,Stock,343.6600036621094,11.210843684638249,High
6533,Stock,346.0899963378906,11.521060389867726,High
6534,Stock,347.4800109863281,10.427287744685053,High
6535,Stock,347.20001220703125,11.769600609881895,High
6536,Stock,349.260009765625,11.883674745873849,High
6537,Stock,342.57000732421875,9.840968708829209,High
6538,Stock,348.54998779296875,9.32705574420273,High
6539,Stock,356.5,9.269383384004538,High
6540,Stock,360.9299926757813,9.159684062384184,High
6541,Stock,368.5,12.117222075982465,High
6542,Stock,358.6199951171875,11.766834679384845,High
6543,Stock,353.2699890136719,11.814331400883217,High
6544,Stock,353.25,10.433794796454492,High
6545,Stock,361.7000122070313,10.021448833124456,High
6546,Stock,364.5,10.729037436516341,High
6547,Stock,364.0,11.999663462549693,High
6548,Stock,353.92999267578125,10.779152129438467,High
6549,Stock,353.3500061035156,10.167244592671585,High
6550,Stock,360.510009765625,10.411000207583887,High
6551,Stock,365.510009765625,11.325284138043727,High
6552,Stock,364.0899963378906,12.042725459611797,High
6553,Stock,361.9100036621094,10.495833625278964,High
6554,Stock,367.2999877929688,10.94265462759362,High
6555,Stock,368.260009765625,10.66453318777549,High
6556,Stock,376.30999755859375,10.002519252117546,High
6557,Stock,379.3699951171875,10.607807501495243,High
6558,Stock,380.1300048828125,9.32398107067305,High
6559,Stock,386.3200073242188,10.329343391870639,High
6560,Stock,387.5499877929688,11.618750051637774,High
6561,Stock,382.2200012207031,11.073720718688966,High
6562,Stock,378.8800048828125,10.655392511152092,High
6563,Stock,372.3500061035156,11.31908457371553,High
6564,Stock,375.1099853515625,10.925042866167313,High
6565,Stock,370.7000122070313,11.128912249121454,High
6566,Stock,367.1600036621094,10.54788702835832,High
6567,Stock,365.25,10.061749835231698,High
6568,Stock,356.54998779296875,10.263624460239644,High
6569,Stock,348.1300048828125,11.570078918976968,High
6570,Stock,351.0400085449219,9.762023924995002,High
6571,Stock,352.6400146484375,10.265391369202966,High
6572,Stock,357.6600036621094,10.744755883083322,High
6573,Stock,362.7799987792969,9.984503732232932,High
6574,Stock,364.5400085449219,10.512086413946308,High
6575,Stock,363.8599853515625,10.323897803286613,High
6576,Stock,370.75,11.233387991385703,High
6577,Stock,370.8999938964844,9.252379975119515,High
6578,Stock,374.1499938964844,11.54399143104949,High
6579,Stock,372.4200134277344,11.274531929154993,High
6580,Stock,365.4100036621094,10.449355618965356,High
6581,Stock,362.1799926757813,10.125116512345338,High
6582,Stock,355.5899963378906,10.751030024035083,High
6583,Stock,364.9500122070313,9.746529158810304,High
6584,Stock,367.3299865722656,7.924950599911394,High
6585,Stock,372.010009765625,10.613975317796774,High
6586,Stock,371.3900146484375,10.89566481404802,High
6587,Stock,370.5700073242188,10.962000285107536,High
6588,Stock,363.8299865722656,11.497170340957243,High
6589,Stock,349.0,9.991681397425205,High
6590,Stock,351.5400085449219,7.742666365741102,High
6591,Stock,367.9299926757813,10.127235676520897,High
6592,Stock,368.4500122070313,10.51665617036236,High
6593,Stock,371.3800048828125,10.996440362550903,High
6594,Stock,373.1099853515625,10.964665674289023,High
6595,Stock,369.2200012207031,10.118282531382333,High
6596,Stock,372.3399963378906,11.229801780211131,High
6597,Stock,374.80999755859375,10.983091348933845,High
6598,Stock,373.05999755859375,11.251677498701776,High
6599,Stock,375.75,11.073146255886051,High
6600,Stock,371.7699890136719,9.269673352343007,High
6601,Stock,375.760009765625,11.1731362869761,High
6602,Stock,379.9500122070313,10.528989374829786,High
6603,Stock,388.6400146484375,9.195445861079591,High
6604,Stock,393.5799865722656,10.03313835615632,High
6605,Stock,399.5,9.473418015374829,High
6606,Stock,407.05999755859375,9.949588291050732,High
6607,Stock,410.55999755859375,10.598352093818797,High
6608,Stock,408.1799926757813,11.08681133963621,High
6609,Stock,402.1499938964844,10.09702881371863,High
6610,Stock,400.2000122070313,10.477636452002379,High
6611,Stock,398.5899963378906,11.735564862719897,High
6612,Stock,390.9100036621094,11.038854595481743,High
6613,Stock,391.0,10.419146380592247,High
6614,Stock,399.0,11.112166805176939,High
6615,Stock,402.7000122070313,10.190970947895417,High
6616,Stock,408.9400024414063,10.663272919827744,High
6617,Stock,411.1600036621094,11.455580459700702,High
6618,Stock,412.5,9.879184760311151,High
6619,Stock,412.7200012207031,11.556564436246259,High
6620,Stock,408.760009765625,9.97586799396121,High
6621,Stock,410.30999755859375,10.352830942238972,High
6622,Stock,412.6400146484375,10.75459219872968,High
6623,Stock,410.6000061035156,11.061793571717246,High
6624,Stock,409.6400146484375,11.069459060449095,High
6625,Stock,404.7000122070313,11.171423603781626,High
6626,Stock,403.510009765625,10.959622250003168,High
6627,Stock,403.1600036621094,11.165604328027195,High
6628,Stock,403.7999877929688,9.769557827150258,High
6629,Stock,402.7799987792969,11.003032708661568,High
6630,Stock,396.2099914550781,9.665092180106397,High
6631,Stock,394.8900146484375,10.75179720432885,High
6632,Stock,388.8299865722656,10.506378463140996,High
6633,Stock,372.5,9.597375498565572,High
6634,Stock,374.0799865722656,10.732860139956161,High
6635,Stock,379.7099914550781,9.591372304538794,High
6636,Stock,388.1799926757813,10.209029131757086,High
6637,Stock,388.6000061035156,10.613377572968513,High
6638,Stock,395.1799926757813,9.9654815982815,High
6639,Stock,388.3900146484375,10.936790397143117,High
6640,Stock,384.2999877929688,11.08328311856764,High
6641,Stock,376.6199951171875,10.838854281982687,High
6642,Stock,375.8500061035156,10.038821401894877,High
6643,Stock,372.8200073242188,10.858362045583233,High
6644,Stock,375.5,8.280793325661923,High
6645,Stock,378.6600036621094,8.561715508627765,High
6646,Stock,389.760009765625,11.008889555261483,High
6647,Stock,388.1799926757813,9.942488827163807,High
6648,Stock,385.0199890136719,11.19028792372986,High
6649,Stock,381.0199890136719,9.667912178626423,High
6650,Stock,378.6300048828125,9.042037037183517,High
6651,Stock,382.2000122070313,8.694327693532372,High
6652,Stock,396.3399963378906,8.588034460163431,High
6653,Stock,407.6000061035156,9.61605270537811,High
6654,Stock,409.6900024414063,10.587108200502508,High
6655,Stock,406.2000122070313,10.79287165898034,High
6656,Stock,404.6199951171875,10.443181718790544,High
6657,Stock,409.1000061035156,9.852162373583537,High
6658,Stock,413.2699890136719,10.856812652088028,High
6659,Stock,413.760009765625,10.228178490766682,High
6660,Stock,410.5499877929688,11.134708259145937,High
6661,Stock,409.05999755859375,9.709010900939479,High
6662,Stock,411.1799926757813,10.669775118569088,High
6663,Stock,413.25,10.33272610329255,High
6664,Stock,412.7900085449219,8.350751224926427,High
6665,Stock,412.55999755859375,9.832203808031856,High
6666,Stock,403.0299987792969,9.879752419412007,High
6667,Stock,406.1000061035156,10.98600094062683,High
6668,Stock,407.9599914550781,11.150297979843332,High
6669,Stock,400.05999755859375,9.801932687216878,High
6670,Stock,397.25,10.732592761844616,High
6671,Stock,398.510009765625,10.194782952991693,High
6672,Stock,399.2000122070313,9.684945358291,High
6673,Stock,403.9100036621094,11.006502046126585,High
6674,Stock,399.0,10.124971793726925,High
6675,Stock,391.4700012207031,11.231092185219346,High
6676,Stock,385.6799926757813,9.636341633003449,High
6677,Stock,381.0400085449219,9.430189816949081,High
6678,Stock,390.1799926757813,9.574463891145266,High
6679,Stock,397.510009765625,8.836228631808224,High
6680,Stock,398.2999877929688,11.005822163003247,High
6681,Stock,382.7200012207031,9.348133194917798,High
6682,Stock,382.4500122070313,10.076649739281986,High
6683,Stock,377.260009765625,10.164633088914291,High
6684,Stock,376.2099914550781,10.59043950365655,High
6685,Stock,376.0299987792969,7.382911741001336,High
6686,Stock,379.0299987792969,9.599922345004378,High
6687,Stock,383.489990234375,9.018154712743556,High
6688,Stock,393.05999755859375,8.719780915940259,High
6689,Stock,395.1400146484375,10.062580705870513,High
6690,Stock,393.0,9.695659806945606,High
6691,Stock,388.6600036621094,9.990596622211353,High
6692,Stock,382.6600036621094,10.100118292402804,High
6693,Stock,383.260009765625,9.087267197469739,High
6694,Stock,380.6000061035156,8.02729859967736,High
6695,Stock,391.7999877929688,9.118519513883186,High
6696,Stock,380.6300048828125,10.330680204001244,High
6697,Stock,366.6499938964844,9.192654753835498,High
6698,Stock,374.760009765625,9.051900137272444,High
6699,Stock,379.2699890136719,9.784069899022379,High
6700,Stock,383.5700073242188,10.247283184801342,High
6701,Stock,385.0,9.802784288368782,High
6702,Stock,386.239990234375,10.278637517321012,High
6703,Stock,384.4200134277344,10.159712529689758,High
6704,Stock,385.2000122070313,10.577948737356763,High
6705,Stock,380.8399963378906,10.17511937348838,High
6706,Stock,387.3399963378906,8.433064969330863,High
6707,Stock,401.1799926757813,8.958744612720087,High
6708,Stock,397.8900146484375,10.464370998618566,High
6709,Stock,386.4299926757813,7.742238285209921,High
6710,Stock,394.5299987792969,9.840128070189152,High
6711,Stock,394.2200012207031,9.297411909438617,High
6712,Stock,396.30999755859375,8.81912399098797,High
6713,Stock,388.55999755859375,10.173596740428486,High
6714,Stock,389.75,10.372473115603272,High
6715,Stock,375.0,8.944128542723334,High
6716,Stock,347.2300109863281,8.430798946266872,High
6717,Stock,346.3900146484375,10.373475455593535,High
6718,Stock,346.1400146484375,10.046685583587259,High
6719,Stock,340.7200012207031,9.643256943130268,High
6720,Stock,326.2300109863281,5.139374347298996,High
6721,Stock,330.9100036621094,7.222201456636612,High
6722,Stock,338.4100036621094,9.290817251263288,High
6723,Stock,337.7200012207031,9.595652939062376,High
6724,Stock,333.45001220703125,6.34519273350171,High
6725,Stock,343.44000244140625,7.162617985042159,High
6726,Stock,354.04998779296875,7.6268864839059844,High
6727,Stock,357.8299865722656,9.07557091919176,High
6728,Stock,358.1600036621094,10.447773133197929,High
6729,Stock,361.0199890136719,8.688838942859613,High
6730,Stock,363.3500061035156,9.226878928898445,High
6731,Stock,366.25,9.518546675978401,High
6732,Stock,370.8999938964844,9.597169689497631,High
6733,Stock,368.8299865722656,10.150150385526679,High
6734,Stock,360.7699890136719,9.971757535277499,High
6735,Stock,357.17999267578125,9.729743463344693,High
6736,Stock,361.3599853515625,9.885245930544356,High
6737,Stock,356.5299987792969,9.587860849346198,High
6738,Stock,347.8399963378906,10.282983990032557,High
6739,Stock,343.3699951171875,9.815887030712693,High
6740,Stock,341.20001220703125,9.682911195082495,High
6741,Stock,339.82000732421875,10.22541861314342,High
6742,Stock,326.95001220703125,6.36258554006659,High
6743,Stock,340.19000244140625,7.5310180267788,High
6744,Stock,337.54998779296875,9.457034293378243,High
6745,Stock,327.0199890136719,9.62570521261162,High
6746,Stock,327.3999938964844,7.084142293714728,High
6747,Stock,330.1300048828125,8.935638681340725,High
6748,Stock,324.0,8.129001559477697,High
6749,Stock,320.8500061035156,9.665799064291203,High
6750,Stock,318.54998779296875,9.05584085368714,High
6751,Stock,330.0299987792969,8.847164991515205,High
6752,Stock,324.760009765625,8.30708027522609,High
6753,Stock,326.7099914550781,9.923700725802634,High
6754,Stock,322.8999938964844,9.317068135938577,High
6755,Stock,324.8399963378906,8.57729849687096,High
6756,Stock,334.260009765625,7.922586437580716,High
6757,Stock,334.8999938964844,7.338597233395851,High
6758,Stock,337.29998779296875,7.447362424474324,High
6759,Stock,337.1499938964844,9.42086251450867,High
6760,Stock,340.1199951171875,9.09430128093438,High
6761,Stock,335.1300048828125,9.863915905263765,High
6762,Stock,334.29998779296875,9.389727432956697,High
6763,Stock,335.4800109863281,9.366012915187339,High
6764,Stock,331.510009765625,8.777659750026837,High
6765,Stock,336.7300109863281,9.07219474650924,High
6766,Stock,333.6300048828125,9.378722491457218,High
6767,Stock,330.1000061035156,10.021259263229876,High
6768,Stock,327.57000732421875,9.138355343723653,High
6769,Stock,325.8599853515625,9.233511338453166,High
6770,Stock,323.4800109863281,9.858238647846685,High
6771,Stock,315.75,9.843856364332035,High
6772,Stock,308.20001220703125,7.93745694807905,High
6773,Stock,313.0,7.149092547190429,High
6774,Stock,319.0299987792969,9.427882571689095,High
6775,Stock,318.010009765625,9.4122980888301,High
6776,Stock,314.7200012207031,7.54386799172164,High
6777,Stock,319.0299987792969,9.128471262419213,High
6778,Stock,320.6499938964844,6.94290357869435,High
6779,Stock,330.4700012207031,8.22659097123723,High
6780,Stock,337.5,8.87287552094913,High
6781,Stock,333.3599853515625,9.711911746287651,High
6782,Stock,319.4700012207031,9.918040214338433,High
6783,Stock,312.739990234375,7.050107803646939,High
6784,Stock,312.79998779296875,9.908825632063971,High
6785,Stock,312.1400146484375,9.638415900125983,High
6786,Stock,312.1499938964844,7.858214514085374,High
6787,Stock,304.7099914550781,9.740365152136466,High
6788,Stock,302.2099914550781,7.111430503212375,High
6789,Stock,311.32000732421875,8.853439793726231,High
6790,Stock,312.1700134277344,5.968181741899006,High
6791,Stock,308.69000244140625,8.482017033401442,High
6792,Stock,306.0599975585937,7.595576478938754,High
6793,Stock,304.9800109863281,8.62859239803067,High
6794,Stock,300.6499938964844,8.430760188670003,High
6795,Stock,301.0,9.820622320363444,High
6796,Stock,293.8999938964844,7.99655461193519,High
6797,Stock,303.57000732421875,8.795577384075967,High
6798,Stock,300.54998779296875,8.973400144177758,High
6799,Stock,308.1300048828125,8.319825723674054,High
6800,Stock,304.8800048828125,9.357686250977238,High
6801,Stock,303.3900146484375,8.304187804982208,High
6802,Stock,299.4100036621094,7.371164511177808,High
6803,Stock,311.07000732421875,8.096120110688545,High
6804,Stock,306.42999267578125,7.3859440539771395,High
6805,Stock,309.9800109863281,8.302314695850308,High
6806,Stock,317.9800109863281,8.100496120878368,High
6807,Stock,323.19000244140625,8.216492865928545,High
6808,Stock,322.6600036621094,7.9497675127132625,High
6809,Stock,315.8299865722656,7.3062394622244105,High
6810,Stock,319.2300109863281,7.658617585053211,High
6811,Stock,317.5,8.94667656738132,High
6812,Stock,319.7900085449219,9.105926012229709,High
6813,Stock,316.6600036621094,7.701995052460053,High
6814,Stock,312.79998779296875,8.698287257751245,High
6815,Stock,304.0199890136719,9.27969343279321,High
6816,Stock,286.8500061035156,9.286827226840224,High
6817,Stock,278.32000732421875,7.421768715495725,High
6818,Stock,281.29998779296875,8.871677558986482,High
6819,Stock,284.1700134277344,7.127376854544785,High
6820,Stock,279.1499938964844,7.114508654586367,High
6821,Stock,278.1499938964844,8.710632374813796,High
6822,Stock,282.9800109863281,8.648973307169843,High
6823,Stock,281.0400085449219,8.006498367608836,High
6824,Stock,278.92999267578125,6.585022809133169,High
6825,Stock,290.0,4.746352150130207,High
6826,Stock,298.8800048828125,8.660823610809699,High
6827,Stock,299.17999267578125,9.238384535988162,High
6828,Stock,299.9100036621094,8.136505206588245,High
6829,Stock,292.2300109863281,7.588114671904772,High
6830,Stock,291.7200012207031,6.607120791234713,High
6831,Stock,288.3599853515625,6.098968797584769,High
6832,Stock,290.6000061035156,8.175279200221112,High
6833,Stock,293.6000061035156,7.520525235013969,High
6834,Stock,295.07000732421875,8.83522600000135,High
6835,Stock,291.8800048828125,8.866713593262968,High
6836,Stock,289.510009765625,8.2226949899913,High
6837,Stock,285.8099975585937,7.715944059241653,High
6838,Stock,277.8399963378906,7.895357776509185,High
6839,Stock,285.1499938964844,6.106805474613526,High
6840,Stock,298.7099914550781,8.42597643017827,High
6841,Stock,303.5,4.349034095338604,High
6842,Stock,316.3099975585937,7.60305520393857,High
6843,Stock,319.8500061035156,7.111245375451366,High
6844,Stock,322.19000244140625,8.764197136460742,High
6845,Stock,322.6000061035156,8.838771759091282,High
6846,Stock,317.760009765625,9.080398756157692,High
6847,Stock,318.3800048828125,7.276013621690232,High
6848,Stock,321.8900146484375,6.952641857079802,High
6849,Stock,329.5,8.075685219012534,High
6850,Stock,329.010009765625,8.34064162863288,High
6851,Stock,327.2200012207031,9.131471915529545,High
6852,Stock,329.6199951171875,8.186418597868,High
6853,Stock,330.6199951171875,8.939713371690683,High
6854,Stock,329.6700134277344,7.717862986483399,High
6855,Stock,334.3399963378906,9.240497241480398,High
6856,Stock,334.57000732421875,8.685660899080426,High
6857,Stock,341.3500061035156,7.289732983226023,High
6858,Stock,349.7799987792969,8.760825347813153,High
6859,Stock,350.1499938964844,8.217326614776267,High
6860,Stock,349.04998779296875,7.261960527247416,High
6861,Stock,352.0199890136719,8.442818203064906,High
6862,Stock,350.7699890136719,8.433467039909239,High
6863,Stock,350.8599853515625,8.222658364279024,High
6864,Stock,347.5,8.797435995677102,High
6865,Stock,340.760009765625,8.82146875531449,High
6866,Stock,339.0299987792969,8.981923319417277,High
6867,Stock,338.489990234375,8.24829600018738,High
6868,Stock,342.1099853515625,7.969256154345647,High
6869,Stock,336.0,9.221552324137203,High
6870,Stock,332.010009765625,8.726119073710132,High
6871,Stock,331.17999267578125,8.54854449146524,High
6872,Stock,329.67999267578125,7.5567099474002335,High
6873,Stock,324.6199951171875,5.6423261010181625,High
6874,Stock,329.9700012207031,8.037783248716305,High
6875,Stock,323.4599914550781,7.524955429306041,High
6876,Stock,323.25,6.132107232519887,High
6877,Stock,327.3599853515625,5.9368149603838045,High
6878,Stock,337.0299987792969,7.5524858671669515,High
6879,Stock,340.0899963378906,7.7433477306069465,High
6880,Stock,326.8299865722656,8.016610422120038,High
6881,Stock,323.5,7.285186181523316,High
6882,Stock,327.5899963378906,7.213257267915263,High
6883,Stock,319.7900085449219,6.396224154526588,High
6884,Stock,320.5400085449219,5.850754583518049,High
6885,Stock,320.010009765625,7.441000416297083,High
6886,Stock,320.6300048828125,8.505117028895889,High
6887,Stock,311.20001220703125,7.935617148395621,High
6888,Stock,297.4599914550781,6.911224090902909,High
6889,Stock,292.3099975585937,7.681224738360415,High
6890,Stock,288.6199951171875,7.504147562869893,High
6891,Stock,292.4599914550781,5.526523819292555,High
6892,Stock,291.54998779296875,6.860818669231578,High
6893,Stock,292.70001220703125,8.402572177914058,High
6894,Stock,291.1000061035156,5.611649786728743,High
6895,Stock,305.8800048828125,5.43344725837773,High
6896,Stock,303.6000061035156,6.635512546095282,High
6897,Stock,303.4200134277344,8.086905965764739,High
6898,Stock,299.1499938964844,7.83646383021182,High
6899,Stock,298.42999267578125,7.77019130153038,High
6900,Stock,293.9200134277344,8.425225579793347,High
6901,Stock,291.7099914550781,7.209116117123966,High
6902,Stock,287.75,1.7036371404437922,Medium
6903,Stock,299.07000732421875,8.199353735837231,High
6904,Stock,304.1400146484375,7.622757616240464,High
6905,Stock,312.0,7.892442897383932,High
6906,Stock,308.0599975585937,7.2441152844677825,High
6907,Stock,309.0,7.9001121913459205,High
6908,Stock,309.489990234375,3.3208906526462627,High
6909,Stock,325.8500061035156,7.591146804244213,High
6910,Stock,325.9200134277344,6.416392897035715,High
6911,Stock,334.1400146484375,8.031057486028068,High
6912,Stock,336.5299987792969,8.322971641019002,High
6913,Stock,336.0,6.684268363736925,High
6914,Stock,340.57000732421875,7.290956227766286,High
6915,Stock,343.7699890136719,7.0345670953406465,High
6916,Stock,346.739990234375,7.5858200415515835,High
6917,Stock,342.5899963378906,6.578509399443866,High
6918,Stock,351.2300109863281,6.506547700737192,High
6919,Stock,358.5199890136719,7.322800190016809,High
6920,Stock,361.4599914550781,7.768934162827149,High
6921,Stock,360.8800048828125,8.196391927456464,High
6922,Stock,369.739990234375,6.073584826368947,High
6923,Stock,378.75,6.723168894422928,High
6924,Stock,380.5,8.004236586704716,High
6925,Stock,380.6499938964844,7.900050355102523,High
6926,Stock,380.010009765625,7.873619772104893,High
6927,Stock,375.010009765625,7.169031348808532,High
6928,Stock,377.3900146484375,8.014127250946498,High
6929,Stock,375.4200134277344,7.164860747460993,High
6930,Stock,381.3999938964844,7.833844084650722,High
6931,Stock,383.4100036621094,7.734173397634142,High
6932,Stock,385.1799926757813,7.505079874294421,High
6933,Stock,380.8900146484375,8.114941539036186,High
6934,Stock,379.260009765625,7.27350869347056,High
6935,Stock,375.1000061035156,4.739547308000358,High
6936,Stock,380.4500122070313,6.881128754327551,High
6937,Stock,378.3999938964844,7.207431072938841,High
6938,Stock,369.30999755859375,7.177891094286042,High
6939,Stock,360.3299865722656,7.058504792397158,High
6940,Stock,358.1499938964844,7.294799202447039,High
6941,Stock,356.0599975585937,7.216800086821946,High
6942,Stock,356.2099914550781,6.945376838891311,High
6943,Stock,356.3399963378906,5.794322529579521,High
6944,Stock,365.510009765625,6.895056324360342,High
6945,Stock,359.45001220703125,7.546811814824338,High
6946,Stock,347.94000244140625,7.242513467044506,High
6947,Stock,343.4100036621094,6.90980615478716,High
6948,Stock,342.6300048828125,7.205554258530644,High
6949,Stock,343.489990234375,7.512075130494339,High
6950,Stock,346.8900146484375,6.818118599967373,High
6951,Stock,339.8800048828125,6.046591345689198,High
6952,Stock,343.1099853515625,7.076059431779254,High
6953,Stock,341.7900085449219,7.768307340602901,High
6954,Stock,339.29998779296875,7.328449605204196,High
6955,Stock,341.239990234375,7.137486735669134,High
6956,Stock,339.3999938964844,6.575282684516835,High
6957,Stock,342.8099975585937,6.763058712944716,High
6958,Stock,345.0799865722656,7.0125840029754345,High
6959,Stock,340.1400146484375,6.689612011424684,High
6960,Stock,340.95001220703125,5.616393808363284,High
6961,Stock,349.5,6.755985952943871,High
6962,Stock,350.5,5.755220135839663,High
6963,Stock,356.2099914550781,5.3785136436156575,High
6964,Stock,362.5700073242188,5.67694896092629,High
6965,Stock,362.3599853515625,4.469213383814388,High
6966,Stock,344.0,6.000871163364195,High
6967,Stock,347.79998779296875,7.426603149790072,High
6968,Stock,345.5199890136719,6.217296102551017,High
6969,Stock,338.2099914550781,6.680085987356793,High
6970,Stock,336.1600036621094,3.8164325148812193,High
6971,Stock,340.0,5.246531748005051,High
6972,Stock,343.8999938964844,6.057930899475729,High
6973,Stock,349.5199890136719,6.169569726221774,High
6974,Stock,351.8299865722656,7.254981239066356,High
6975,Stock,352.3999938964844,6.298753488498828,High
6976,Stock,356.8599853515625,5.1869783755514325,High
6977,Stock,358.760009765625,5.775939441681892,High
6978,Stock,364.5499877929688,6.389218342668344,High
6979,Stock,365.4400024414063,6.51058529358608,High
6980,Stock,365.7799987792969,6.365298827298761,High
6981,Stock,367.3399963378906,5.7918155064807495,High
6982,Stock,371.9800109863281,6.928184399047045,High
6983,Stock,367.7999877929688,7.769393079961097,High
6984,Stock,364.55999755859375,5.873464130882159,High
6985,Stock,368.0,6.089567407818232,High
6986,Stock,369.3800048828125,7.129003073183417,High
6987,Stock,368.25,6.070895502708291,High
6988,Stock,368.7999877929688,7.41728757979966,High
6989,Stock,366.8599853515625,7.345171369829938,High
6990,Stock,360.0899963378906,7.517514585046597,High
6991,Stock,358.0400085449219,6.97356373423355,High
6992,Stock,359.6099853515625,6.659432757227392,High
6993,Stock,359.5299987792969,6.544863940742605,High
6994,Stock,364.510009765625,7.524186105632796,High
6995,Stock,351.3299865722656,7.726954147378547,High
6996,Stock,345.9599914550781,6.975002401564631,High
6997,Stock,340.489990234375,4.418057965193051,High
6998,Stock,349.5599975585937,4.800947513896808,High
6999,Stock,353.7300109863281,6.063019836697524,High
7000,Stock,345.6300048828125,6.919286710325172,High
7001,Stock,345.1700134277344,5.795704896034644,High
7002,Stock,341.04998779296875,6.733022989640861,High
7003,Stock,326.0299987792969,6.522666207739196,High
7004,Stock,314.5400085449219,6.729350768986706,High
7005,Stock,318.95001220703125,5.99505406974362,High
7006,Stock,304.4100036621094,4.390523198668477,High
7007,Stock,304.9200134277344,3.6030173351918715,High
7008,Stock,301.8699951171875,6.469481426483763,High
7009,Stock,306.260009765625,5.927500847322645,High
7010,Stock,315.3500061035156,6.407272534055636,High
7011,Stock,313.489990234375,6.997048957802554,High
7012,Stock,312.6400146484375,6.307025584133642,High
7013,Stock,305.3599853515625,4.5889681926712935,High
7014,Stock,317.1700134277344,6.601413601024962,High
7015,Stock,316.1199951171875,6.278521912041166,High
7016,Stock,318.67999267578125,6.377512871238715,High
7017,Stock,319.8800048828125,6.638449031132793,High
7018,Stock,322.4200134277344,5.523508039268309,High
7019,Stock,323.1499938964844,5.9535528481040085,High
7020,Stock,320.1199951171875,6.21901748878111,High
7021,Stock,319.3699951171875,6.33930713469398,High
7022,Stock,319.9800109863281,6.254900369167478,High
7023,Stock,321.3099975585937,5.855994755804565,High
7024,Stock,323.6700134277344,5.848514141420008,High
7025,Stock,327.17999267578125,6.06650816925197,High
7026,Stock,327.0,5.40489574196186,High
7027,Stock,334.32000732421875,6.232333598485925,High
7028,Stock,333.67999267578125,5.16744706869763,High
7029,Stock,326.1300048828125,4.5640719158151155,High
7030,Stock,331.6700134277344,5.399643209908271,High
7031,Stock,334.32000732421875,5.670927072288766,High
7032,Stock,336.0,5.284936516615726,High
7033,Stock,341.5299987792969,6.302145970199412,High
7034,Stock,338.3299865722656,6.695802451028371,High
7035,Stock,334.6400146484375,6.447760579702604,High
7036,Stock,338.760009765625,6.168440398701397,High
7037,Stock,339.70001220703125,5.8926471929856765,High
7038,Stock,340.3699951171875,6.995601793204369,High
7039,Stock,330.0,5.976246723597303,High
7040,Stock,328.25,6.9281910438597505,High
7041,Stock,318.5599975585937,6.158717980739914,High
7042,Stock,322.4200134277344,5.552573879895129,High
7043,Stock,325.6700134277344,6.783068934487277,High
7044,Stock,323.29998779296875,6.573907339931311,High
7045,Stock,319.0799865722656,5.9067803511746,High
7046,Stock,318.17999267578125,6.210609527263392,High
7047,Stock,317.32000732421875,6.328047067653872,High
7048,Stock,318.0599975585937,5.725528465841174,High
7049,Stock,320.5,6.955037338019132,High
7050,Stock,322.6600036621094,4.620193180174245,High
7051,Stock,325.6600036621094,5.785168780805025,High
7052,Stock,324.7900085449219,6.612098022810763,High
7053,Stock,322.42999267578125,6.238052426488015,High
7054,Stock,322.8099975585937,6.807027804078279,High
7055,Stock,318.79998779296875,6.720384904653451,High
7056,Stock,318.79998779296875,5.3793041948807945,High
7057,Stock,324.0,4.475616508884701,High
7058,Stock,327.7300109863281,6.055322879415867,High
7059,Stock,321.82000732421875,5.567200822882541,High
7060,Stock,314.0199890136719,5.450250784666037,High
7061,Stock,317.04998779296875,4.082806245032112,High
7062,Stock,320.32000732421875,5.757534569137317,High
7063,Stock,321.3999938964844,4.493826842013094,High
7064,Stock,326.32000732421875,3.2653264621470868,High
7065,Stock,331.3399963378906,4.941435437091628,High
7066,Stock,332.5400085449219,5.149113703330047,High
7067,Stock,336.3500061035156,5.266778738387984,High
7068,Stock,339.45001220703125,5.3033192642976426,High
7069,Stock,337.2300109863281,5.875885616305401,High
7070,Stock,335.70001220703125,4.986021388282818,High
7071,Stock,337.1099853515625,5.8726107446167175,High
7072,Stock,329.2300109863281,5.770799079572651,High
7073,Stock,324.9200134277344,6.20045502600854,High
7074,Stock,319.010009765625,6.059997297089988,High
7075,Stock,314.07000732421875,6.033400670708695,High
7076,Stock,312.1700134277344,6.184861880196517,High
7077,Stock,310.5599975585937,5.269870917447725,High
7078,Stock,310.69000244140625,5.2434240498418925,High
